Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-1599-ELk,2024-06-05,2025-04-20,Standard Class,CUST-7140,Jeffrey Rodriguez,Consumer,New York,Central,Technology,Machines,Devolved zero-defect utilization,1006.27,9.0,0.11,702.55
ORD-3701-UaA,2025-01-17,2025-04-20,First Class,CUST-8098,Stephen Vargas,Consumer,New York,Central,Technology,Machines,Intuitive optimizing attitude,1315.31,10.0,0.17,515.18
ORD-3148-iKe,2025-01-10,2025-04-20,Standard Class,CUST-0542,Joshua Dalton,Corporate,Texas,South,Furniture,Bookcases,Multi-tiered actuating capacity,759.28,8.0,0.3,-19.63
ORD-5337-uAh,2024-12-24,2025-04-20,Second Class,CUST-6053,Lisa Wagner,Home Office,Pennsylvania,Central,Technology,Copiers,Versatile contextually-based software,1173.14,7.0,0.03,-170.48
ORD-6768-UhW,2024-12-02,2025-04-20,Second Class,CUST-1442,Angela Ross,Consumer,Texas,South,Technology,Accessories,Cross-group methodical strategy,1869.13,8.0,0.16,31.53
ORD-6686-ojj,2024-12-14,2025-04-20,First Class,CUST-3402,Anthony Potter,Consumer,,South,,Accessories,Inverse uniform groupware,1845.53,1.0,0.31,-85.53
ORD-6116-UbI,2024-08-23,2025-04-20,Same Day,CUST-0236,James Jensen,Corporate,California,West,Technology,Phones,Synchronized eco-centric secured line,649.11,8.0,0.19,788.87
ORD-3223-Olv,2024-10-13,2025-04-20,Second Class,CUST-1636,Sara Baker DDS,Corporate,Georgia,South,Technology,Accessories,Automated client-driven monitoring,1360.91,4.0,0.1,-37.91
ORD-4676-LZG,2025-03-16,2025-04-20,First Class,CUST-4216,Bobby Davis,Home Office,California,East,Technology,Accessories,Down-sized user-facing algorithm,415.04,3.0,0.45,159.56
ORD-3321-qIe,2025-02-18,2025-04-20,First Class,CUST-1574,Steven Adams,Corporate,New York,South,Office Supplies,Storage,Adaptive neutral software,388.37,4.0,0.29,273.73
ORD-7955-EoF,2024-05-25,2025-04-20,Second Class,CUST-6120,Daniel Jimenez,Consumer,Georgia,South,Office Supplies,Pens,Monitored executive secured line,1254.69,2.0,0.28,-72.81
ORD-1059-ICR,2025-01-05,2025-04-20,First Class,CUST-3469,Jill Webb,Consumer,Georgia,West,Technology,Copiers,Virtual interactive initiative,112.44,9.0,0.17,24.02
ORD-4546-CRc,2024-08-23,2025-04-20,Same Day,CUST-8915,Christina Townsend,Home Office,Pennsylvania,East,Office Supplies,Pens,Progressive logistical model,1746.16,3.0,0.48,-125.22
ORD-9943-OJx,2024-09-19,2025-04-20,Standard Class,CUST-2374,Justin Riddle,Corporate,California,East,Technology,Accessories,Virtual modular firmware,1169.72,5.0,0.33,-167.73
ORD-1669-QwL,2024-11-11,2025-04-20,Second Class,CUST-2280,Mikayla Sims,Corporate,California,West,Office Supplies,Pens,Organic impactful leverage,416.42,6.0,0.46,463.34
ORD-6074-WPu,2025-01-30,2025-04-20,Same Day,CUST-7967,Douglas Hughes,Consumer,California,Central,Furniture,Tables,Implemented cohesive benchmark,1962.3,7.0,0.3,412.43
ORD-4951-xOT,2025-01-31,2025-04-20,Second Class,CUST-2949,Patricia Munoz,Corporate,California,East,Furniture,Furnishings,Decentralized object-oriented software,80.84,9.0,0.11,150.26
ORD-4725-TMr,2024-07-29,2025-04-20,Second Class,CUST-3577,Thomas Stewart,Consumer,,East,Office Supplies,Pens,Function-based solution-oriented strategy,1549.49,4.0,0.27,660.29
ORD-9348-yVb,2025-01-06,2025-04-20,Same Day,CUST-1971,Jimmy Williams DVM,Consumer,Ohio,South,Technology,Phones,Public-key needs-based protocol,1393.93,7.0,0.35,349.54
ORD-0255-jHZ,2025-03-27,2025-04-20,First Class,CUST-2946,Thomas Mccall,Home Office,Pennsylvania,Central,Furniture,Furnishings,Innovative non-volatile structure,395.35,7.0,0.46,38.17
ORD-9104-xEX,2024-04-29,2025-04-20,Second Class,CUST-1443,Shannon Kemp,Corporate,California,East,Furniture,Chairs,Front-line multi-state product,1747.78,4.0,0.41,-123.39
ORD-5770-YdS,2025-02-15,2025-04-20,Second Class,CUST-1558,Keith Clark,Corporate,California,Central,Furniture,Furnishings,Organized static benchmark,705.84,4.0,0.5,-70.28
ORD-7659-uid,2024-07-08,2025-04-20,First Class,CUST-4415,Larry Murphy,Home Office,Texas,East,Office Supplies,Labels,Self-enabling optimizing focus group,507.9,9.0,0.1,505.26
ORD-9094-yiy,2024-09-14,2025-04-20,Same Day,CUST-2754,Abigail Preston,Home Office,Illinois,Central,Office Supplies,Paper,Team-oriented empowering time-frame,1562.61,5.0,0.43,44.21
ORD-9557-ADG,2025-03-31,2025-04-20,First Class,CUST-8102,Charles Lee,Consumer,Pennsylvania,South,Office Supplies,Pens,Open-architected eco-centric capability,1413.95,10.0,0.24,-121.55
ORD-3425-jCZ,2025-03-11,2025-04-20,Standard Class,CUST-9216,Alvin Gonzalez,Home Office,Florida,East,Furniture,Tables,Synergized methodical Local Area Network,751.06,,0.02,35.11
ORD-0773-DHc,2024-11-02,2025-04-20,First Class,CUST-6080,Francis Shannon,Consumer,Georgia,East,Office Supplies,Labels,,547.89,10.0,0.19,627.18
ORD-6142-tnB,2024-10-09,2025-04-20,Standard Class,CUST-7946,Kathy Mccarthy,Home Office,Ohio,South,Furniture,Chairs,Robust dynamic architecture,47.51,7.0,0.19,-155.58
ORD-7217-BRq,2025-02-15,2025-04-20,Second Class,CUST-5814,Bethany Bridges,Home Office,Ohio,East,Furniture,Furnishings,Enhanced foreground protocol,1324.2,1.0,0.27,147.8
ORD-3386-MKk,2024-09-20,2025-04-20,Standard Class,CUST-8501,Jane Thomas,Home Office,Florida,East,Furniture,Bookcases,Organized eco-centric monitoring,688.48,10.0,0.22,227.55
ORD-2942-xos,2024-08-11,2025-04-20,First Class,CUST-5119,Eugene Stewart,Home Office,Ohio,Central,Technology,Phones,Organized non-volatile Local Area Network,1718.44,9.0,0.23,372.6
ORD-1144-xMw,2024-10-27,2025-04-20,Second Class,CUST-0647,David Garner,Corporate,Georgia,West,Technology,Copiers,Seamless 5thgeneration data-warehouse,272.43,1.0,0.14,482.6
ORD-9562-Mtn,2024-05-04,2025-04-20,Second Class,CUST-5116,Stacy Clark,Home Office,Illinois,Central,Office Supplies,Binders,Reduced hybrid hub,1146.45,1.0,0.31,161.69
ORD-7135-RLW,2024-10-04,2025-04-20,First Class,CUST-4678,Stephanie Chapman,Consumer,Illinois,Central,Technology,Copiers,Balanced cohesive array,1673.64,3.0,0.22,-182.73
ORD-5040-gCx,2024-09-09,2025-04-20,First Class,CUST-1370,Michael Henry,Corporate,Georgia,West,Furniture,Furnishings,Synergized optimal utilization,,10.0,0.47,76.45
ORD-5758-trv,2024-08-04,2025-04-20,First Class,CUST-0680,Christina Mccormick,Corporate,New York,Central,Technology,Copiers,Extended background leverage,1534.29,5.0,0.13,294.93
ORD-1197-NAy,2025-01-02,2025-04-20,Second Class,CUST-2517,Tammy Cox,Home Office,California,West,Furniture,Tables,Universal dedicated moratorium,237.75,1.0,0.09,306.72
ORD-2225-Nnl,2025-03-12,2025-04-20,Standard Class,CUST-0713,Lisa White,Consumer,Florida,East,Office Supplies,Storage,Cross-group content-based installation,1903.89,5.0,0.49,-183.88
ORD-8767-sYr,2024-12-21,,First Class,CUST-3379,Bonnie Jenkins,Home Office,Florida,Central,Office Supplies,Storage,Universal multi-state help-desk,227.24,9.0,0.22,311.04
ORD-0297-Rvu,2025-03-18,2025-04-20,Standard Class,CUST-5361,Steven King,Home Office,Pennsylvania,South,Furniture,Tables,Advanced holistic circuit,152.07,7.0,0.44,-56.92
ORD-8811-ohY,2025-02-28,2025-04-20,Standard Class,CUST-2567,Angela Ramirez,Corporate,Ohio,Central,Office Supplies,Storage,Assimilated optimal superstructure,946.66,5.0,0.31,-39.69
ORD-9821-hft,2024-09-06,2025-04-20,Second Class,CUST-7609,Erik Hayes,Home Office,California,East,Furniture,Bookcases,User-centric zero-defect interface,1221.99,6.0,0.26,580.87
ORD-4245-YqB,2025-03-06,2025-04-20,Second Class,CUST-6323,John Burns,Corporate,California,West,Technology,Copiers,Stand-alone 5thgeneration core,768.37,2.0,0.48,758.63
ORD-2001-mor,2024-07-25,2025-04-20,First Class,CUST-1489,Wayne Diaz,Home Office,California,South,Furniture,Furnishings,Reverse-engineered responsive flexibility,1321.8,9.0,0.22,69.18
ORD-5180-TOm,2024-05-08,2025-04-20,Second Class,CUST-4849,Gary Thomas,Corporate,Florida,Central,Technology,Copiers,Face-to-face homogeneous standardization,469.47,6.0,0.37,-84.58
ORD-0898-skj,2024-11-20,2025-04-20,Same Day,CUST-4255,Mary Scott,Corporate,Texas,Central,Furniture,Furnishings,Team-oriented secondary policy,1125.31,2.0,0.46,453.33
ORD-6264-NgY,2024-11-22,2025-04-20,Same Day,CUST-8061,Dr. Joel Bartlett,Corporate,Florida,West,Technology,Accessories,Multi-channeled zero-defect hub,1852.18,4.0,0.39,207.62
ORD-6386-Icf,2024-12-28,2025-04-20,Standard Class,CUST-0504,Ethan Padilla,Corporate,Pennsylvania,Central,Technology,Accessories,Customer-focused human-resource extranet,244.75,7.0,0.21,783.25
ORD-8826-xUS,2024-06-26,2025-04-20,Second Class,CUST-1655,Kenneth Davidson,Consumer,Georgia,East,Technology,Machines,Vision-oriented full-range hardware,341.87,7.0,0.13,354.58
ORD-0171-HVJ,2025-02-23,2025-04-20,Second Class,CUST-3426,Monica Rowe,Consumer,Ohio,East,Office Supplies,Binders,Persevering bandwidth-monitored policy,1383.19,2.0,0.07,666.88
ORD-8965-MNK,2024-07-19,2025-04-20,Standard Class,CUST-2333,Charles Richmond,Consumer,Ohio,West,Office Supplies,Labels,Front-line asynchronous application,1426.85,2.0,0.17,624.72
ORD-6493-CqV,2024-11-28,2025-04-20,First Class,CUST-7322,Brian Carter,Home Office,California,East,Office Supplies,Storage,Organic homogeneous open architecture,1480.11,6.0,0.47,710.67
ORD-1686-Yxk,2024-08-26,2025-04-20,Same Day,CUST-5582,Allison Williams,Corporate,Georgia,West,Technology,Machines,Adaptive modular architecture,1469.55,10.0,0.46,736.62
ORD-8797-JqD,2025-01-24,2025-04-20,First Class,CUST-4821,Sherri Ellis,Home Office,Pennsylvania,South,Furniture,Tables,Cross-platform web-enabled alliance,764.96,8.0,0.09,522.53
ORD-8559-far,2025-03-28,2025-04-20,Second Class,CUST-5986,Kelly Thompson,Corporate,Georgia,Central,Office Supplies,Binders,Networked logistical success,106.09,9.0,0.45,379.83
ORD-2250-QWM,2024-09-11,2025-04-20,Standard Class,CUST-4186,Connie King,Corporate,Pennsylvania,West,Office Supplies,Pens,Realigned holistic firmware,1907.49,1.0,0.41,534.63
ORD-3067-DLG,2024-08-28,2025-04-20,Same Day,CUST-2299,Dawn White,Home Office,Illinois,Central,Technology,Accessories,Pre-emptive client-driven workforce,207.94,5.0,0.08,87.84
ORD-7216-FRl,,2025-04-20,Second Class,,Dawn Frye,Consumer,Illinois,Central,Office Supplies,Labels,Expanded scalable analyzer,1977.72,2.0,0.46,466.43
ORD-6395-okK,2024-10-25,2025-04-20,Second Class,CUST-8377,Jacqueline Lopez,Home Office,New York,East,Furniture,Chairs,Devolved contextually-based budgetary management,1200.8,,0.48,339.83
ORD-3589-ulb,2024-09-03,2025-04-20,Same Day,CUST-7413,Lindsay Blackwell,Consumer,Pennsylvania,West,Furniture,Chairs,Re-engineered empowering website,570.86,10.0,0.21,244.82
ORD-1780-pjN,2024-10-02,2025-04-20,Standard Class,CUST-3462,Diane Baldwin,Consumer,,South,Furniture,Furnishings,Balanced well-modulated benchmark,1778.87,8.0,0.13,664.5
ORD-2546-zvO,2024-12-03,2025-04-20,Standard Class,CUST-2354,Rebecca Reed,Consumer,Florida,East,Office Supplies,Binders,Multi-tiered 24hour hierarchy,660.96,9.0,0.17,253.46
ORD-3682-UvX,2024-06-07,2025-04-20,Standard Class,CUST-9263,Jennifer Jacobs DVM,Consumer,Ohio,East,Technology,Phones,Multi-layered background pricing structure,1865.41,9.0,0.16,641.43
ORD-4121-ZgF,2025-03-08,2025-04-20,,CUST-0136,Peter Keith,Consumer,New York,,Technology,Phones,Programmable needs-based toolset,1745.51,4.0,0.34,65.29
ORD-2175-qtz,2024-06-25,2025-04-20,Second Class,CUST-0188,Steven Williams,Home Office,Georgia,Central,Furniture,Furnishings,Extended high-level array,272.27,2.0,0.48,657.16
ORD-9927-QnO,2024-09-05,2025-04-20,First Class,CUST-0536,Robert Deleon,Corporate,Texas,South,Technology,Accessories,Re-contextualized foreground artificial intelligence,1119.9,4.0,0.35,-161.19
ORD-9246-TJe,2025-04-19,2025-04-20,Same Day,CUST-6454,Dorothy Dalton,Home Office,Florida,Central,Technology,Copiers,Team-oriented modular flexibility,973.62,3.0,0.44,640.69
ORD-4215-iom,2024-12-02,2025-04-20,Same Day,CUST-8073,Deborah Lucas,Home Office,Ohio,Central,Office Supplies,Labels,Fundamental multi-state paradigm,1091.39,5.0,0.05,-87.63
ORD-4603-xgZ,2024-07-06,2025-04-20,Same Day,CUST-4755,Lisa Romero,Corporate,Florida,South,Office Supplies,Labels,Implemented bottom-line neural-net,240.48,8.0,0.48,460.61
ORD-6779-RDK,2025-04-15,2025-04-20,Second Class,CUST-0722,Robert Johnson,Corporate,Georgia,South,Office Supplies,Labels,Customizable bottom-line support,1377.57,1.0,0.15,307.49
ORD-5963-pbt,2025-04-20,2025-04-20,Standard Class,CUST-2668,Chelsea Mcintosh,Corporate,Pennsylvania,South,Office Supplies,Binders,Re-contextualized impactful matrix,788.84,8.0,0.21,60.7
ORD-6825-hGb,2025-04-10,2025-04-20,Same Day,CUST-0539,Brianna Cortez,Home Office,Florida,Central,Furniture,Bookcases,Digitized intermediate forecast,1276.17,1.0,0.15,209.81
ORD-4054-mPj,2024-10-04,2025-04-20,Second Class,CUST-8339,,Home Office,Texas,Central,Technology,Accessories,Customer-focused object-oriented synergy,267.14,9.0,0.01,522.23
ORD-0969-TNS,2024-06-26,2025-04-20,Standard Class,CUST-4429,Maria White,Corporate,Texas,East,Office Supplies,Binders,Automated global complexity,1042.11,6.0,0.27,785.22
ORD-3179-iGS,2024-09-28,2025-04-20,Second Class,CUST-2809,Natalie Brown,Corporate,New York,Central,Technology,Machines,Balanced impactful instruction set,669.69,4.0,0.28,48.7
ORD-1327-bqs,2024-05-17,2025-04-20,First Class,CUST-3727,Ann Jordan,Home Office,Texas,South,Furniture,Chairs,Universal human-resource database,1584.77,1.0,0.08,101.47
ORD-7788-aRy,2024-11-20,2025-04-20,First Class,CUST-5475,Edward Shaw,Corporate,Texas,South,Furniture,Tables,Team-oriented foreground process improvement,1314.0,3.0,0.41,676.62
ORD-8841-RrX,2024-07-20,2025-04-20,First Class,CUST-7564,Johnny Crosby,Home Office,Ohio,East,Furniture,Chairs,Realigned scalable infrastructure,39.34,9.0,0.3,-48.15
ORD-2863-edE,2025-01-03,2025-04-20,Second Class,CUST-9168,Joshua Kim,Home Office,Illinois,Central,Technology,Machines,Open-architected eco-centric contingency,856.05,1.0,0.15,258.91
ORD-0397-haD,2025-02-13,2025-04-20,Same Day,CUST-5039,Drew Wheeler,Corporate,Illinois,South,Furniture,Bookcases,Customizable motivating adapter,195.19,7.0,0.28,283.35
ORD-7389-rBy,2024-08-10,2025-04-20,Same Day,CUST-4925,Todd Brown,Consumer,Georgia,South,Technology,Accessories,Object-based cohesive framework,1903.4,9.0,0.36,252.27
ORD-9848-OkW,2025-02-06,2025-04-20,Same Day,CUST-3799,Amy Gomez,Consumer,Georgia,Central,Technology,Phones,Managed object-oriented forecast,958.84,2.0,0.32,132.44
ORD-3893-KtF,2024-11-19,2025-04-20,First Class,CUST-5300,Paul Berry,Home Office,New York,West,Technology,Phones,Re-contextualized composite analyzer,1731.01,8.0,0.3,-116.11
ORD-9481-Wuu,2024-12-26,2025-04-20,Same Day,CUST-9925,William Smith,Home Office,Florida,East,Office Supplies,Storage,Expanded attitude-oriented success,1537.14,5.0,0.21,540.51
ORD-4353-vdV,2024-07-29,2025-04-20,Standard Class,CUST-3514,Kevin Campbell,Home Office,Ohio,East,Furniture,Chairs,Mandatory system-worthy website,543.61,4.0,0.38,594.7
ORD-9575-wpC,2024-09-03,2025-04-20,Standard Class,CUST-3081,Eugene Brooks,Home Office,Florida,Central,Technology,Machines,Multi-lateral 5thgeneration flexibility,928.13,8.0,0.26,658.65
ORD-2977-PUe,2024-12-17,2025-04-20,First Class,CUST-4649,Tyler Burke,Corporate,Texas,South,Technology,Phones,Organic dedicated concept,263.29,1.0,0.08,548.15
ORD-8237-vxW,2024-10-28,2025-04-20,Same Day,CUST-4515,Caitlin Williams,Consumer,California,South,Furniture,Tables,Profit-focused explicit groupware,995.42,9.0,0.24,548.99
ORD-5912-jZw,2024-06-02,2025-04-20,Same Day,CUST-0775,Charlene Porter,Consumer,Illinois,East,Technology,,Monitored zero-defect Graphical User Interface,876.6,5.0,0.36,680.23
ORD-2710-AeW,2024-06-23,2025-04-20,Standard Class,CUST-2128,John Washington,Home Office,Pennsylvania,West,Office Supplies,Storage,Function-based logistical challenge,291.62,9.0,0.34,602.81
ORD-9964-bDs,2025-04-08,2025-04-20,Standard Class,CUST-2322,Craig Hill,Corporate,Georgia,West,Technology,Copiers,Business-focused bifurcated service-desk,1873.04,3.0,0.08,515.08
ORD-7829-NRM,2025-02-28,2025-04-20,Standard Class,CUST-3241,Catherine Roth,Corporate,New York,West,Office Supplies,Binders,Persevering analyzing Graphic Interface,946.28,1.0,0.16,-12.33
ORD-7738-HbH,2024-12-15,2025-04-20,Same Day,CUST-8888,Sarah Cardenas,Corporate,Texas,East,Technology,Phones,Integrated national hub,1253.7,10.0,0.08,150.45
ORD-0910-fFH,2024-10-06,2025-04-20,Standard Class,CUST-0994,Scott Thompson,Home Office,California,West,Technology,Accessories,Progressive hybrid parallelism,556.42,7.0,0.29,105.75
ORD-4888-rAa,2024-07-31,2025-04-20,Standard Class,CUST-4354,Joseph Graham,Home Office,Florida,East,Technology,Machines,Self-enabling empowering matrices,1189.35,2.0,0.37,79.99
ORD-0433-lSU,2025-04-09,2025-04-20,First Class,CUST-2057,Darrell Leonard,Consumer,Ohio,Central,Office Supplies,Storage,Realigned client-driven neural-net,1155.55,10.0,0.3,766.66
ORD-3753-bTl,2024-07-12,2025-04-20,Second Class,CUST-7503,Shelly Sullivan,Consumer,California,West,Technology,Machines,Customer-focused client-driven moderator,1978.28,2.0,0.46,414.92
ORD-1176-PCs,2024-09-17,2025-04-20,Same Day,CUST-0306,Cynthia Oneill,Consumer,Pennsylvania,East,Furniture,Tables,Centralized global algorithm,1792.95,1.0,0.07,607.23
ORD-8369-dWh,2024-12-02,2025-04-20,Standard Class,CUST-2281,Kylie Smith,Corporate,,West,Office Supplies,Labels,Operative asymmetric core,1124.69,,0.39,506.24
ORD-7138-WSQ,2024-10-11,2025-04-20,Standard Class,CUST-5301,Sarah Graves,Home Office,Texas,West,Office Supplies,Pens,Enhanced scalable benchmark,1911.17,5.0,0.36,639.88
ORD-0188-WDc,2025-02-18,2025-04-20,Same Day,CUST-3828,John Davis,Home Office,Illinois,East,Technology,Machines,Seamless discrete attitude,1120.23,7.0,0.33,-21.99
ORD-7514-VNt,2024-10-21,2025-04-20,Standard Class,CUST-7478,Claire Gutierrez,Home Office,Ohio,West,Office Supplies,Labels,Distributed tangible migration,1237.78,4.0,0.19,-20.99
ORD-2884-wqZ,2024-12-05,2025-04-20,Second Class,CUST-8684,Michelle Frank,Corporate,Pennsylvania,West,Technology,Phones,Secured human-resource project,21.17,5.0,0.16,711.04
ORD-7680-IEp,2024-05-16,2025-04-20,First Class,CUST-4421,Sara Whitehead,Home Office,Illinois,East,Office Supplies,Storage,Progressive discrete synergy,1297.96,8.0,0.2,795.74
ORD-7584-old,2025-02-08,2025-04-20,Standard Class,CUST-8263,Randy Rios,Home Office,California,East,Technology,Copiers,Virtual global installation,1727.74,8.0,0.5,432.24
ORD-4527-IRx,2025-02-12,2025-04-20,Same Day,CUST-4385,Carla Brooks,Home Office,Texas,East,Office Supplies,Paper,Pre-emptive well-modulated open architecture,745.37,10.0,0.45,-46.81
ORD-0471-Jha,2024-05-31,2025-04-20,Second Class,CUST-9986,Gregory Bartlett,Consumer,Ohio,East,Technology,Accessories,Synergistic value-added middleware,121.54,1.0,0.16,657.89
,2025-02-24,2025-04-20,First Class,CUST-1424,Heather Wright,Corporate,Pennsylvania,West,,Paper,Realigned real-time structure,1812.39,10.0,0.36,166.26
ORD-4979-KgR,2024-11-12,2025-04-20,Same Day,CUST-4952,Grant Martin,Home Office,California,East,Furniture,Furnishings,Open-architected impactful toolset,393.95,9.0,0.07,66.64
ORD-8481-HGN,2024-05-29,2025-04-20,First Class,CUST-5641,Michelle Barrett,Corporate,Florida,South,Furniture,Furnishings,Stand-alone leadingedge help-desk,354.21,1.0,0.16,360.56
ORD-6266-AqH,2025-02-04,2025-04-20,Same Day,CUST-9970,Melissa Hernandez,Home Office,Texas,South,Furniture,Bookcases,Cloned coherent open system,185.44,2.0,0.09,-113.58
ORD-1610-Mpc,2024-08-10,2025-04-20,First Class,CUST-3860,Nathan Smith,Consumer,California,West,Office Supplies,Storage,Secured dynamic process improvement,1279.51,8.0,0.04,524.28
ORD-9902-xFn,2024-05-08,2025-04-20,Second Class,CUST-7781,Jillian Rivera,Home Office,New York,Central,Furniture,Bookcases,Upgradable eco-centric application,116.14,5.0,0.09,-59.57
ORD-4995-AiI,2024-11-23,2025-04-20,Second Class,CUST-4742,Hannah Palmer,Consumer,Illinois,West,Office Supplies,Labels,Fundamental value-added utilization,362.45,5.0,0.13,239.6
ORD-1085-xGw,2025-04-20,2025-04-20,Standard Class,CUST-5841,Jessica Cameron,Home Office,Pennsylvania,Central,Furniture,Furnishings,Multi-layered dynamic model,1547.02,9.0,,431.03
ORD-1425-nUu,2025-02-21,2025-04-20,Same Day,CUST-2114,William Avila MD,Consumer,Florida,South,Furniture,Chairs,Assimilated context-sensitive open architecture,700.37,5.0,0.1,499.65
ORD-0443-juH,2025-01-02,2025-04-20,First Class,CUST-0061,Tyler Stark,Home Office,Florida,Central,Technology,Copiers,Front-line responsive frame,444.33,5.0,0.02,-84.7
ORD-4627-HYD,2024-09-02,2025-04-20,Same Day,CUST-1276,Aaron Hayes,Consumer,Georgia,Central,Technology,Accessories,Quality-focused content-based flexibility,750.84,7.0,0.33,701.27
ORD-2510-pGK,2024-06-16,2025-04-20,Standard Class,CUST-3414,Kathleen Marshall,Consumer,New York,South,Office Supplies,Binders,Customizable modular architecture,956.24,6.0,0.32,-99.79
ORD-1904-KLV,2024-09-13,2025-04-20,Second Class,CUST-7969,Pedro Dunn,Corporate,New York,East,Office Supplies,Pens,Grass-roots client-driven process improvement,883.63,10.0,0.23,375.97
ORD-3943-WDH,2024-11-07,2025-04-20,Same Day,CUST-1288,Amanda Myers,Consumer,Illinois,Central,Office Supplies,Labels,Automated empowering knowledgebase,1205.87,8.0,0.34,100.17
